Mês;Central Regulação;Unidade de saúde;Unidade de saúde/Região;Grupo de exames;Vagas ofertadas;Vagas não preenchidas;Perda primária;Agendamentos cancelados pelo solicitante ou rotina automática;Perda primária sem cancelamentos;Agendamentos;Compareceu;Faltantes;Perda secundária;Tempo médio de espera (Dias)
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;440620 / POLICLINICA ESTADUAL DA REGIAO SAO PATRICIO GOIANESIA;SAO PATRICIO II;BIOPSIA DE TIREOIDE OU PARATIREOIDE-PAFF;8.0;3.0;37.5;3;0.0;5.0;3;2.0;40.0;314.33
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;440620 / POLICLINICA ESTADUAL DA REGIAO SAO PATRICIO GOIANESIA;SAO PATRICIO II;COLONOSCOPIA;53.0;15.0;28.3;7;15.09;38.0;16;22.0;57.89;469.39
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;440620 / POLICLINICA ESTADUAL DA REGIAO SAO PATRICIO GOIANESIA;SAO PATRICIO II;Colposcopia;10.0;2.0;20.0;2;0.0;8.0;4;4.0;50.0;0.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;440620 / POLICLINICA ESTADUAL DA REGIAO SAO PATRICIO GOIANESIA;SAO PATRICIO II;DENSITOMETRIA OSSEA;228.0;109.0;47.81;23;37.72;119.0;72;47.0;39.5;9.45
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;440620 / POLICLINICA ESTADUAL DA REGIAO SAO PATRICIO GOIANESIA;SAO PATRICIO II;DOPPLER;51.0;27.0;52.94;26;1.96;24.0;16;8.0;33.33;109.29
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;440620 / POLICLINICA ESTADUAL DA REGIAO SAO PATRICIO GOIANESIA;SAO PATRICIO II;ECOCARDIOGRAFIA TRANSTORACICA;29.0;5.0;17.24;5;0.0;24.0;15;9.0;37.5;183.82
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;440620 / POLICLINICA ESTADUAL DA REGIAO SAO PATRICIO GOIANESIA;SAO PATRICIO II;ELETROCARDIOGRAMA;133.0;80.0;60.15;13;50.38;53.0;44;9.0;16.98;5.28
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;440620 / POLICLINICA ESTADUAL DA REGIAO SAO PATRICIO GOIANESIA;SAO PATRICIO II;ELETROENCEFALOGRAMA EM VIGILIA E SONO ESPONTANEO C/ OU S/ FOTOESTIMULO (EEG);13.0;5.0;38.46;3;15.38;8.0;3;5.0;62.5;317.2
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;440620 / POLICLINICA ESTADUAL DA REGIAO SAO PATRICIO GOIANESIA;SAO PATRICIO II;ENDOSCOPIA DIGESTIVA ALTA;80.0;13.0;16.25;13;0.0;67.0;24;43.0;64.18;300.58
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;440620 / POLICLINICA ESTADUAL DA REGIAO SAO PATRICIO GOIANESIA;SAO PATRICIO II;ESPIROMETRIA COM PROVA BRONCODILATADORA;16.0;2.0;12.5;2;0.0;14.0;10;4.0;28.57;198.2
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;440620 / POLICLINICA ESTADUAL DA REGIAO SAO PATRICIO GOIANESIA;SAO PATRICIO II;MAMOGRAFIA;95.0;22.0;23.16;10;12.63;73.0;57;16.0;21.92;3.55
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;440620 / POLICLINICA ESTADUAL DA REGIAO SAO PATRICIO GOIANESIA;SAO PATRICIO II;MAPA;45.0;7.0;15.56;7;0.0;38.0;22;16.0;42.11;207.88
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;440620 / POLICLINICA ESTADUAL DA REGIAO SAO PATRICIO GOIANESIA;SAO PATRICIO II;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA - PAAF;4.0;4.0;100.0;1;75.0;0.0;0;0.0;0.0;0.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;440620 / POLICLINICA ESTADUAL DA REGIAO SAO PATRICIO GOIANESIA;SAO PATRICIO II;RADIOGRAFIA;418.0;140.0;33.49;133;1.67;278.0;191;87.0;31.3;15.09
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;440620 / POLICLINICA ESTADUAL DA REGIAO SAO PATRICIO GOIANESIA;SAO PATRICIO II;TESTE ERGOMÉTRICO;28.0;8.0;28.57;8;0.0;20.0;5;15.0;75.0;30.1
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;440620 / POLICLINICA ESTADUAL DA REGIAO SAO PATRICIO GOIANESIA;SAO PATRICIO II;TOMOGRAFIA COMPUTADORIZADA (SEM SEDAÇÃO);418.0;330.0;78.95;50;66.99;88.0;54;32.0;36.36;61.08
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;440620 / POLICLINICA ESTADUAL DA REGIAO SAO PATRICIO GOIANESIA;SAO PATRICIO II;ULTRASSONOGRAFIA;140.0;14.0;10.0;14;0.0;126.0;45;50.0;39.68;256.31
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;4670906 / HOSPITAL ESTADUAL DE AGUAS LINDAS RONALDO RAMOS CAIADO FILHO;ENTORNO SUL;COLONOSCOPIA;120.0;74.0;61.67;74;0.0;46.0;23;23.0;50.0;156.06
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;4670906 / HOSPITAL ESTADUAL DE AGUAS LINDAS RONALDO RAMOS CAIADO FILHO;ENTORNO SUL;ECOCARDIOGRAFIA TRANSTORACICA;285.0;131.0;45.96;116;5.26;154.0;87;67.0;43.51;18.46
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;4670906 / HOSPITAL ESTADUAL DE AGUAS LINDAS RONALDO RAMOS CAIADO FILHO;ENTORNO SUL;ENDOSCOPIA DIGESTIVA ALTA;180.0;154.0;85.56;154;0.0;26.0;11;15.0;57.69;70.4
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;4670906 / HOSPITAL ESTADUAL DE AGUAS LINDAS RONALDO RAMOS CAIADO FILHO;ENTORNO SUL;RADIOGRAFIA;934.0;540.0;57.82;462;8.35;394.0;179;70.0;17.77;12.33
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;4670906 / HOSPITAL ESTADUAL DE AGUAS LINDAS RONALDO RAMOS CAIADO FILHO;ENTORNO SUL;TOMOGRAFIA COMPUTADORIZADA (SEM SEDAÇÃO);558.0;508.0;91.04;73;77.96;50.0;26;24.0;48.0;62.5
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;48305 / POLICLINICA ESTADUAL DA REGIAO NORDESTE POSSE;NORDESTE II;AVALIACAO URODINAMICA COMPLETA;10.0;6.0;60.0;6;0.0;4.0;4;0.0;0.0;17.67
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;48305 / POLICLINICA ESTADUAL DA REGIAO NORDESTE POSSE;NORDESTE II;CISTOSCOPIA;5.0;3.0;60.0;3;0.0;2.0;2;0.0;0.0;20.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;48305 / POLICLINICA ESTADUAL DA REGIAO NORDESTE POSSE;NORDESTE II;Colposcopia;10.0;10.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;48305 / POLICLINICA ESTADUAL DA REGIAO NORDESTE POSSE;NORDESTE II;DOPPLER;50.0;30.0;60.0;5;50.0;20.0;15;5.0;25.0;49.15
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;48305 / POLICLINICA ESTADUAL DA REGIAO NORDESTE POSSE;NORDESTE II;ECOCARDIOGRAFIA TRANSTORACICA;70.0;20.0;28.57;20;0.0;50.0;28;22.0;44.0;244.06
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;48305 / POLICLINICA ESTADUAL DA REGIAO NORDESTE POSSE;NORDESTE II;ELETROCARDIOGRAMA;56.0;1.0;1.79;1;0.0;55.0;35;20.0;36.36;4.82
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;48305 / POLICLINICA ESTADUAL DA REGIAO NORDESTE POSSE;NORDESTE II;ELETROENCEFALOGRAMA QUANTITATIVO C/MAPEAMENTO (EEG);8.0;2.0;25.0;2;0.0;6.0;1;5.0;83.33;52.63
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;48305 / POLICLINICA ESTADUAL DA REGIAO NORDESTE POSSE;NORDESTE II;ENDOSCOPIA DIGESTIVA ALTA;83.0;15.0;18.07;15;0.0;68.0;36;32.0;47.06;890.84
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;48305 / POLICLINICA ESTADUAL DA REGIAO NORDESTE POSSE;NORDESTE II;ESPIROMETRIA COM PROVA BRONCODILATADORA;10.0;7.0;70.0;7;0.0;3.0;2;1.0;33.33;163.38
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;48305 / POLICLINICA ESTADUAL DA REGIAO NORDESTE POSSE;NORDESTE II;HOLTER;70.0;24.0;34.29;24;0.0;46.0;25;21.0;45.65;208.27
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;48305 / POLICLINICA ESTADUAL DA REGIAO NORDESTE POSSE;NORDESTE II;MAMOGRAFIA;27.0;2.0;7.41;2;0.0;25.0;10;15.0;60.0;0.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;48305 / POLICLINICA ESTADUAL DA REGIAO NORDESTE POSSE;NORDESTE II;MAPA;52.0;13.0;25.0;13;0.0;39.0;30;9.0;23.08;3.61
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;48305 / POLICLINICA ESTADUAL DA REGIAO NORDESTE POSSE;NORDESTE II;RADIOGRAFIA;252.0;162.0;64.29;41;48.02;90.0;63;26.0;28.89;16.87
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;48305 / POLICLINICA ESTADUAL DA REGIAO NORDESTE POSSE;NORDESTE II;RESSONÂNCIA MAGNÉTICA;148.0;10.0;6.76;10;0.0;138.0;90;47.0;34.06;55.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;48305 / POLICLINICA ESTADUAL DA REGIAO NORDESTE POSSE;NORDESTE II;TESTE ERGOMÉTRICO;40.0;20.0;50.0;20;0.0;20.0;14;6.0;30.0;38.53
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;48305 / POLICLINICA ESTADUAL DA REGIAO NORDESTE POSSE;NORDESTE II;TOMOGRAFIA COMPUTADORIZADA (SEM SEDAÇÃO);321.0;228.0;71.03;107;37.69;93.0;72;21.0;22.58;50.08
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;48305 / POLICLINICA ESTADUAL DA REGIAO NORDESTE POSSE;NORDESTE II;ULTRASSONOGRAFIA;150.0;19.0;12.67;19;0.0;131.0;64;67.0;51.15;81.85
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;5095808 / HOSPITAL ESTADUAL DE TRINDADE WALDA F DOS SANTOS HETRIN;CENTRAL;DOPPLER;32.0;2.0;6.25;2;0.0;30.0;20;10.0;33.33;46.64
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;5095808 / HOSPITAL ESTADUAL DE TRINDADE WALDA F DOS SANTOS HETRIN;CENTRAL;RADIOGRAFIA;12.0;9.0;75.0;0;75.0;3.0;3;0.0;0.0;2.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;5095808 / HOSPITAL ESTADUAL DE TRINDADE WALDA F DOS SANTOS HETRIN;CENTRAL;TOMOGRAFIA COMPUTADORIZADA (SEM SEDAÇÃO);108.0;80.0;74.07;0;74.07;28.0;22;6.0;21.43;28.98
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;5095808 / HOSPITAL ESTADUAL DE TRINDADE WALDA F DOS SANTOS HETRIN;CENTRAL;ULTRASSONOGRAFIA;40.0;16.0;40.0;8;20.0;24.0;20;4.0;16.67;27.97
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;5419662 / HOSPITAL ESTAD DE APARECIDA DE GOIANIA CAIRO LOUZADA HEAPA;CENTRO SUL;DOPPLER;24.0;1.0;4.17;1;0.0;23.0;15;8.0;34.78;115.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;5419662 / HOSPITAL ESTAD DE APARECIDA DE GOIANIA CAIRO LOUZADA HEAPA;CENTRO SUL;RADIOGRAFIA;930.0;799.0;85.91;40;81.61;131.0;105;26.0;19.85;5.54
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;5419662 / HOSPITAL ESTAD DE APARECIDA DE GOIANIA CAIRO LOUZADA HEAPA;CENTRO SUL;TOMOGRAFIA COMPUTADORIZADA (SEM SEDAÇÃO);1120.0;981.0;87.59;122;76.7;139.0;82;57.0;41.01;61.38
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;5419662 / HOSPITAL ESTAD DE APARECIDA DE GOIANIA CAIRO LOUZADA HEAPA;CENTRO SUL;ULTRASSONOGRAFIA;700.0;432.0;61.71;53;54.14;268.0;145;123.0;45.9;29.14
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;BIOPSIA DE PROSTATA;8.0;6.0;75.0;0;75.0;2.0;2;0.0;0.0;14.22
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;CISTOSCOPIA;16.0;16.0;100.0;1;93.75;0.0;0;0.0;0.0;0.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;COLONOSCOPIA;114.0;23.0;20.18;23;0.0;91.0;38;53.0;58.24;133.63
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;CPRE;5.0;2.0;40.0;1;20.0;3.0;3;0.0;0.0;0.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;DOPPLER;160.0;3.0;1.88;2;0.63;157.0;105;52.0;33.12;96.39
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;ECOCARDIOGRAFIA TRANSTORACICA;270.0;30.0;11.11;30;0.0;240.0;160;80.0;33.33;8.54
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;ELETROENCEFALOGRAMA EM VIGILIA E SONO ESPONTANEO C/ OU S/ FOTOESTIMULO (EEG);42.0;38.0;90.48;3;83.33;4.0;4;0.0;0.0;331.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;ENDOSCOPIA DIGESTIVA ALTA;171.0;19.0;11.11;19;0.0;152.0;75;77.0;50.66;191.42
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;HOLTER;52.0;21.0;40.38;21;0.0;31.0;15;16.0;51.61;0.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;MAMOGRAFIA;180.0;111.0;61.67;20;50.56;69.0;48;21.0;30.43;4.23
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;MAPA;52.0;9.0;17.31;9;0.0;43.0;22;21.0;48.84;256.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;PUNÇÃO DE MAMA POR AGULHA GROSSA- PAAG;8.0;8.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;RADIOGRAFIA;45.0;1.0;2.22;1;0.0;44.0;19;25.0;56.82;69.8
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;RESSONÂNCIA MAGNÉTICA;714.0;117.0;16.39;88;4.06;597.0;400;197.0;33.0;100.13
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;TESTE ERGOMÉTRICO;35.0;1.0;2.86;1;0.0;34.0;18;16.0;47.06;33.06
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;TOMOGRAFIA COMPUTADORIZADA (SEM SEDAÇÃO);735.0;406.0;55.24;90;42.99;329.0;159;170.0;51.67;60.64
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;ULTRASSONOGRAFIA;420.0;281.0;66.9;103;42.38;139.0;45;94.0;67.63;34.03
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;BIOPSIA DE TIREOIDE OU PARATIREOIDE-PAFF;7.0;2.0;28.57;2;0.0;5.0;4;1.0;20.0;222.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;COLONOSCOPIA;21.0;4.0;19.05;4;0.0;17.0;3;11.0;64.71;294.57
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;Colposcopia;6.0;0.0;0.0;0;0.0;6.0;6;0.0;0.0;0.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;DENSITOMETRIA OSSEA;210.0;160.0;76.19;18;67.62;50.0;40;10.0;20.0;6.34
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;DOPPLER;50.0;7.0;14.0;7;0.0;43.0;31;12.0;27.91;137.38
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;ECOCARDIOGRAFIA TRANSTORACICA;10.0;1.0;10.0;1;0.0;9.0;7;2.0;22.22;347.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;ELETROCARDIOGRAMA;42.0;42.0;100.0;1;97.62;0.0;0;0.0;0.0;6.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;ENDOSCOPIA DIGESTIVA ALTA;45.0;6.0;13.33;6;0.0;39.0;26;13.0;33.33;255.09
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;ESPIROMETRIA COM PROVA BRONCODILATADORA;5.0;1.0;20.0;1;0.0;4.0;2;2.0;50.0;0.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;EXAMES AUDITIVOS;4.0;0.0;0.0;0;0.0;4.0;2;2.0;50.0;90.25
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;HOLTER;34.0;5.0;14.71;5;0.0;29.0;22;7.0;24.14;25.13
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;MAMOGRAFIA;420.0;287.0;68.33;26;62.14;133.0;119;14.0;10.53;4.44
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;MAPA;34.0;6.0;17.65;6;0.0;28.0;22;6.0;21.43;2.84
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;PUNÇÃO DE MAMA POR AGULHA GROSSA- PAAG;10.0;10.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;RADIOGRAFIA;424.0;359.0;84.67;55;71.7;65.0;40;21.0;32.31;5.45
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;TESTE ERGOMÉTRICO;18.0;1.0;5.56;1;0.0;17.0;10;4.0;23.53;93.82
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;TOMOGRAFIA COMPUTADORIZADA (SEM SEDAÇÃO);504.0;339.0;67.26;40;59.33;165.0;111;54.0;32.73;63.08
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;ULTRASSONOGRAFIA;92.0;38.0;41.3;7;33.7;54.0;34;20.0;37.04;61.22
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;VIDEOLARINGOSCOPIA;4.0;0.0;0.0;0;0.0;4.0;2;2.0;50.0;263.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;6665322 / HOSPITAL ESTADUAL DE SANTA HELENA DE GOIAS HERSO;SUDOESTE I;CPRE;105.0;104.0;99.05;0;99.05;1.0;0;1.0;100.0;0.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;6665322 / HOSPITAL ESTADUAL DE SANTA HELENA DE GOIAS HERSO;SUDOESTE I;ELETROCARDIOGRAMA;40.0;34.0;85.0;0;85.0;6.0;3;3.0;50.0;5.33
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;6665322 / HOSPITAL ESTADUAL DE SANTA HELENA DE GOIAS HERSO;SUDOESTE I;RADIOGRAFIA;80.0;78.0;97.5;7;88.75;2.0;2;0.0;0.0;0.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;6665322 / HOSPITAL ESTADUAL DE SANTA HELENA DE GOIAS HERSO;SUDOESTE I;TOMOGRAFIA COMPUTADORIZADA (SEM SEDAÇÃO);80.0;80.0;100.0;1;98.75;0.0;0;0.0;0.0;62.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;7532024 / HOSPITAL PADRE TIAGO NA PROVIDENCIA DE DEUS;SUDOESTE II;MAMOGRAFIA;203.0;3.0;1.48;3;0.0;200.0;175;25.0;12.5;7.22
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;7743068 / HOSPITAL ESTADUAL DE URGENCIAS GOV OTAVIO LAG SIQUEIRA HUGOL;CENTRAL;ANGIOTOMOGRAFIA;60.0;8.0;13.33;8;0.0;52.0;38;14.0;26.92;21.19
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;7743068 / HOSPITAL ESTADUAL DE URGENCIAS GOV OTAVIO LAG SIQUEIRA HUGOL;CENTRAL;CPRE;4.0;0.0;0.0;0;0.0;4.0;4;0.0;0.0;0.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;7743068 / HOSPITAL ESTADUAL DE URGENCIAS GOV OTAVIO LAG SIQUEIRA HUGOL;CENTRAL;ECOCARDIOGRAFIA TRANSTORACICA;172.0;11.0;6.4;11;0.0;161.0;90;71.0;44.1;206.88
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;7743068 / HOSPITAL ESTADUAL DE URGENCIAS GOV OTAVIO LAG SIQUEIRA HUGOL;CENTRAL;HOLTER;150.0;28.0;18.67;28;0.0;122.0;42;80.0;65.57;235.51
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;7743068 / HOSPITAL ESTADUAL DE URGENCIAS GOV OTAVIO LAG SIQUEIRA HUGOL;CENTRAL;MAPA;60.0;14.0;23.33;14;0.0;46.0;8;38.0;82.61;552.73
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;7743068 / HOSPITAL ESTADUAL DE URGENCIAS GOV OTAVIO LAG SIQUEIRA HUGOL;CENTRAL;RESSONÂNCIA MAGNÉTICA;250.0;10.0;4.0;10;0.0;240.0;154;86.0;35.83;262.18
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;7743068 / HOSPITAL ESTADUAL DE URGENCIAS GOV OTAVIO LAG SIQUEIRA HUGOL;CENTRAL;TESTE ERGOMÉTRICO;338.0;130.0;38.46;130;0.0;208.0;115;93.0;44.71;10.01
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;7743068 / HOSPITAL ESTADUAL DE URGENCIAS GOV OTAVIO LAG SIQUEIRA HUGOL;CENTRAL;TOMOGRAFIA COMPUTADORIZADA (SEM SEDAÇÃO);240.0;122.0;50.83;40;34.17;118.0;82;36.0;30.51;39.5
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;9138625 / CENTRO ATEN PROLONGADA CASA APOIO COND SOLIDARIEDADE CEAPSOL;CENTRAL;DOPPLER;100.0;89.0;89.0;5;84.0;11.0;11;0.0;0.0;10.94
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;9138625 / CENTRO ATEN PROLONGADA CASA APOIO COND SOLIDARIEDADE CEAPSOL;CENTRAL;ECOCARDIOGRAFIA DE ESTRESSE;40.0;7.0;17.5;7;0.0;33.0;18;14.0;42.42;223.67
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;9138625 / CENTRO ATEN PROLONGADA CASA APOIO COND SOLIDARIEDADE CEAPSOL;CENTRAL;ECOCARDIOGRAFIA TRANSTORACICA;120.0;7.0;5.83;7;0.0;113.0;100;13.0;11.5;163.85
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;9138625 / CENTRO ATEN PROLONGADA CASA APOIO COND SOLIDARIEDADE CEAPSOL;CENTRAL;ULTRASSONOGRAFIA;240.0;26.0;10.83;26;0.0;214.0;152;62.0;28.97;36.19
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;965324 / HOSPITAL ESTADUAL DA CRIANCA E DO ADOLESCENTE HECAD;CENTRAL;ANÁLISES CLÍNICAS;32.0;32.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;965324 / HOSPITAL ESTADUAL DA CRIANCA E DO ADOLESCENTE HECAD;CENTRAL;BRONCOSCOPIA;8.0;7.0;87.5;0;87.5;1.0;1;0.0;0.0;0.0
2025/03;COMPLEXO REGULADOR ESTADUAL CRE;965324 / HOSPITAL ESTADUAL DA CRIANCA E DO ADOLESCENTE HECAD;CENTRAL;COLONOSCOPIA;8.0;5.0;62.5;2;37.5;3.0;3;0.0;0.0;0.0
